hour,dayofweek,is_weekend,temp_C,humidity_pct,rain_mm,rain_flag,outage_prob_model,duration_off_hours,power_lag1,power_lag24,temp_rolling3,location_Enugu,location_Lagos,location_Nsukka
20,0,0,20.05,81.1,0.0,0,0.724,1,0.0,1.0,20.07333333333334,False,False,True
23,0,0,24.22,65.9,0.0,0,0.679,4,0.0,0.0,21.186666666666678,False,False,True
2,1,0,27.09,48.9,0.0,0,0.616,0,0.0,0.0,23.786666666666676,False,False,True
5,1,0,34.37,43.7,0.0,0,0.653,1,1.0,0.0,28.560000000000013,False,False,True
8,1,0,31.67,48.7,0.0,0,0.489,0,0.0,0.0,31.04333333333334,False,False,True
11,1,0,25.45,50.5,0.0,0,0.686,2,1.0,0.0,30.496666666666673,False,False,True
14,1,0,22.84,68.5,0.0,0,0.639,0,0.0,0.0,26.653333333333347,False,False,True
17,1,0,18.58,72.6,0.0,0,0.715,1,1.0,1.0,22.29000000000001,False,False,True
20,1,0,21.76,64.8,5.63,1,0.934,5,0.0,0.0,21.060000000000006,False,False,True
23,1,0,23.92,64.4,0.0,0,0.71,1,0.0,0.0,21.420000000000012,False,False,True
2,2,0,28.14,52.2,0.0,0,0.641,0,0.0,0.0,24.60666666666668,False,False,True
5,2,0,29.27,44.5,0.0,0,0.621,0,1.0,0.0,27.11000000000001,False,False,True
8,2,0,34.43,44.9,0.0,0,0.499,5,1.0,0.0,30.613333333333344,False,False,True
11,2,0,27.26,64.3,0.0,0,0.592,0,0.0,0.0,30.320000000000007,False,False,True
17,1,0,20.453740167884998,85.89745202493594,0.0,0,0.5550707770851124,0,0.0,0.24929222914887494,23.83216210626246,True,False,True
8,1,0,30.94244771080722,50.29765096916057,0.0,0,0.5879617076964371,0,0.0,0.5896170769643703,30.319843397944037,False,False,True
3,0,0,31.08821966035497,37.2888977229139,0.0,0,0.37271134079576146,0,1.0,0.7555511385430487,28.174141537352767,True,True,False
9,6,1,32.75883449493139,53.95088440282011,0.6048752302782184,1,0.6841281192430445,0,0.0,0.0,31.80737642193693,True,False,False
12,3,0,26.699970446889026,67.72309397294865,0.0,0,0.41553516522993,0,1.0,0.923020090171207,29.736930654643842,True,False,False
0,3,0,27.350987411836854,49.08127340179485,0.5255839248438117,0,0.4865655422333312,0,0.710248547086232,0.0,23.40946998062782,True,False,False
22,4,0,24.098430589029977,63.42570980215561,0.0,0,0.7035881009765675,0,0.0,0.16122128725400442,21.500153612322734,False,True,True
8,1,0,31.533613445544592,48.67187906093703,0.0,0,0.49096846573440794,0,0.0,0.0,30.96857850365761,False,False,True
7,4,0,32.60830380116914,45.116240759128836,0.0,0,0.42537262937219633,0,1.0,1.0,32.7096702563528,False,True,False
10,2,0,31.58327699479166,57.159873238281236,0.0,0,0.36720169015625015,0,0.6334037565104235,0.36659624348957653,32.61233544602865,False,True,False
15,1,0,22.462961897676614,72.1899775868686,0.0,0,0.3771285394098123,0,0.0,0.8714605901877177,26.155445772655,True,False,False
11,3,0,26.73803672076899,55.003672076899115,0.0,0,0.5674519218405946,0,0.0,0.0,29.511082835381906,True,False,True
15,0,0,23.397909174090145,76.98657005888603,1.632758444058266,1,0.5332983569379262,0,0.0,1.0,26.805073102320023,True,False,False
6,2,0,31.436036281630823,44.5,0.0,0,0.3973637020332205,0,0.10744100151002223,0.10744100151002223,30.083609193524605,True,False,False
1,0,0,28.757753956934096,55.09213155161687,0.0,0,0.35424604306590446,0,0.0,0.5393422419156507,25.648197327425304,False,True,False
20,1,0,20.068556178438673,70.14288764312266,0.0,0,0.5191771619848047,0,0.8074401551640625,0.0,21.094405650169712,True,False,True
17,2,0,22.250228249808735,84.4623452200459,0.2240228249808733,0,0.7421925252861523,0,0.8960912999234932,0.8960912999234932,23.83640931968121,False,False,True
1,4,0,29.89793593428292,53.76399305005627,0.0,0,0.42445204864960606,0,0.0,0.6819965250281361,25.613395082402505,False,True,False
11,2,0,27.94526001811369,63.58804153962214,0.7742548256609212,0,0.7690996670189924,0,0.8899480754723232,0.0,30.53358753811336,False,False,True
21,3,0,22.48102015031459,58.00514164628775,0.0,0,0.5255663989859481,0,0.7720648374580583,0.7720648374580583,22.990020199821725,True,True,False
19,5,0,21.70519317105172,69.02813233658789,0.0,0,0.46095667037341453,0,0.4271077886262563,0.0,23.103128423741012,False,True,False
14,3,0,21.582757342133952,61.80900738296125,0.7709007382961247,1,0.5237720427327719,0,0.8180147659224931,1.0,26.95034924809478,True,False,True
9,1,0,31.94378995164665,51.58858446660508,0.49022834693767114,0,0.47019178150508134,0,1.0,0.13926941674365656,31.461643850107784,True,False,False
12,6,1,27.307358190398148,70.70903776969055,0.0,0,0.45966629773450285,0,1.0,0.9930478694688093,31.043306470243262,True,True,False
19,6,1,21.014032742768016,73.77041987489737,0.0,0,0.5871709551206683,0,1.0,1.0,23.28723985613747,False,True,False
11,0,0,26.378928155465758,56.192187702204144,0.0,0,0.49458699031041736,0,0.0,1.0,30.499107227590308,True,False,True
6,5,1,33.87337795391642,45.04452453267049,0.4822931575081473,0,0.4547984863047978,0,1.0,0.22210781047073025,31.654159501515185,True,True,False
1,0,0,29.695239043473233,52.52808077959979,0.0,0,0.460893597899298,0,1.0,0.1198653673336828,26.655577916010483,False,True,False
12,2,0,26.16034904740712,54.266238482859634,0.2583300831525851,0,0.49095588154699776,0,0.0,0.0,29.910164773161316,True,False,False
4,4,0,31.323149164469502,58.36574582234751,0.0,0,0.5735837804194419,0,1.0,0.0,27.922038019163395,True,False,True
18,2,0,20.915470416708793,73.49088263881868,0.1971537885326607,0,0.5139637893361718,0,0.32320293202075523,0.32320293202075523,22.796417358502953,True,True,False
9,1,0,29.85174059951424,42.137581243486736,0.0,0,0.4336012998957877,0,0.4812093782566339,1.0,31.227118771332687,True,False,False
15,0,0,23.189698104110484,70.46241516711615,0.5975661150609012,0,0.5205853036692054,0,0.7030189588951778,0.0,27.11371947835798,True,False,False
20,4,0,20.6809014506886,70.8545407216655,0.0,0,0.7249083674545845,0,0.0,0.0,20.920605925380926,False,False,True
21,5,1,23.33391578715095,76.65643583455807,0.0,0,0.5510688087297917,0,0.9717820827209607,1.0,22.67028870088879,True,False,False
10,1,0,32.204700457245586,49.715021082023156,0.0,0,0.4824797523564903,0,0.0,0.0,32.719174426412756,False,True,False
12,1,0,26.49862284636998,57.523039474592096,0.06546339691459468,0,0.42971517921042,0,1.0,1.0,30.47202747153633,True,False,False
7,2,0,33.68433192213831,50.40440239057219,0.0,0,0.3789944970117848,0,0.5027514941076145,1.0,32.25648323372616,False,True,False
7,6,1,32.30804518868196,45.620351323926705,0.0,0,0.46390338592015534,0,0.0,0.0,30.836491004703312,True,False,True
18,1,0,21.251441600891496,75.78545214831324,0.0,0,0.5174255208996051,0,0.7151595056225324,0.2848404943774676,23.585794357451118,True,False,False
12,2,0,27.012375313698378,52.25164172629635,2.6870854168808536,0,0.6479626978981395,0,0.9631130526454672,1.0,29.993360349476184,True,False,False
16,5,1,22.831156230213367,70.1581722345618,0.09760891650502579,0,0.5454975485515784,0,0.39043566602010316,0.0,27.414806215249516,False,True,False
14,2,0,22.72101802882697,70.75026790232289,0.542079864680541,0,0.6251480706132221,0,0.5026790232288615,0.0,26.896452344808363,True,False,True
10,3,0,31.447995359537526,45.815443625374996,0.0,0,0.3828970424975,0,0.0,0.0,33.52139093656251,False,True,False
11,3,0,26.19166626288857,60.08515757489688,0.0,0,0.5461066465453875,0,1.0,1.0,29.891337238775805,True,False,True
13,1,0,27.579737558072647,72.77247976579,0.0,0,0.3944032374736006,0,0.0917341140333463,0.9082658859666537,30.76223775900688,False,True,False
6,5,1,32.54771390842659,49.93956189066697,0.0,0,0.4902854313199404,0,0.7604381093330276,0.23956189066697242,29.904761590355488,True,False,False
15,4,0,23.066981999768846,70.34061564069965,4.131253819656365,1,0.5520427923139157,0,1.0,0.8551051279087769,27.207419906161704,True,True,False
5,6,1,34.83940996294711,45.33206969247186,0.0,0,0.48310547239722434,0,1.0,0.0,30.84210944794449,True,True,False
1,1,0,29.727273586281015,52.61147963671152,0.0,0,0.47156504541106004,0,1.0,0.0,26.86735435587942,False,True,False
4,0,0,31.007335926482476,55.0222452397678,0.03630829072672506,0,0.3753670993482256,0,1.0,1.0,28.406871620829357,False,True,False
1,1,0,29.667705754007116,52.8622915620753,0.0,0,0.4402135547405878,0,1.0,0.0,26.73672314475245,False,True,False
18,5,1,21.81395780002907,72.88605646160553,0.0,0,0.5039535215386851,0,0.23838038467128242,0.7616196153287176,23.188395591053407,True,False,False
19,1,0,23.366730743841064,69.42966989441824,0.072376375439924,1,0.6911085112242203,0,0.0,0.23763754399239967,24.72833311328922,False,True,False
11,6,1,27.764231052137198,56.79128653944474,0.0,0,0.6827385961833423,0,0.2717836513881404,0.2717836513881404,30.189390863008533,False,False,True
15,2,0,22.176322168672808,81.0586602407369,0.2718532529307211,0,0.5440271084100934,0,1.0,0.0,27.44034449799386,True,False,False
0,2,0,28.97775823979915,66.1013810781278,0.0,0,0.44497237843744397,0,1.0,1.0,24.72012078472911,True,True,False
0,1,0,29.517245910678163,68.22923412803252,0.0,0,0.40168237686087155,0,1.0,1.0,24.867287658231472,True,True,False
8,5,1,31.6493352409413,51.72146481044486,0.0,0,0.46345069608317935,0,0.5357746840747585,0.5357746840747585,31.352407527659565,True,False,True
23,2,0,24.78137977475865,58.836797160961915,0.0,0,0.7108262329892927,0,0.0902897700544083,0.0,21.574906288128254,False,False,True
14,0,0,22.213523128308072,68.24940925132323,0.0,0,0.6239645550793937,0,0.0,0.0,25.753990979748924,False,False,True
0,3,0,26.245817118135612,62.20376598050848,0.0,0,0.4903974431186433,0,0.0,0.0,23.2778480317985,True,False,False
4,4,0,35.17507851916801,46.52539259584006,0.0,0,0.4031597029567866,0,0.18651851039985423,0.0,29.874998016058512,False,True,False
12,1,0,25.517686734980906,65.93883728766785,4.729753693689777,1,0.593648366137243,0,0.9592248584452361,0.9592248584452361,29.467702862404007,False,True,True
4,4,0,32.982241239217075,45.33180364886942,0.0,0,0.4929092846817411,0,0.0,1.0,29.166654825004713,False,True,False
0,2,0,27.53928892046084,67.44487127631544,0.0,0,0.4181025744736913,0,0.6775643618422824,0.6775643618422824,23.770927663289687,True,False,False
4,1,0,33.38407568422926,51.49004730264328,0.0,0,0.4378293914463928,0,1.0,1.0,29.78228277083457,False,True,False
0,1,0,27.239474431570734,60.25120930582993,0.004879069417007191,0,0.4679241785822531,0,0.512093058299281,1.0,23.313291487236036,True,False,False
16,3,0,24.20239301239035,78.73589746511875,0.0,0,0.31947008449604125,0,0.773504224802062,0.0,27.01034185891291,False,True,False
22,3,0,23.845821171724097,75.3806555113685,0.0,0,0.5076772353534488,0,0.35482720959055014,0.0,22.66398527967491,False,True,False
17,1,0,21.915543828883592,87.86766099817903,0.04359160725124786,0,0.5289969665504026,0,0.17436642900499144,1.0,23.395593545459217,True,False,True
4,3,0,33.81959654403757,51.30550038096394,0.0,0,0.4301100076192789,0,0.0,0.690937738102466,29.090291571425684,False,True,False
15,4,0,22.3665202842029,77.73867353463005,0.0,0,0.44004301241952787,0,1.0,0.0,26.313244476058987,False,True,True
22,5,1,23.673762818471754,64.49876798197877,0.0,0,0.6190739210812735,0,0.0,0.9367299887367345,22.22135866216136,False,True,True
16,0,0,24.19944051862538,79.62003351063359,0.0,0,0.387825125664876,0,1.0,0.13752094414599325,27.20096816489809,False,True,False
19,3,0,22.183247867441107,71.92250710852964,1.6890964450191355,1,0.7087354502546134,0,0.6589336489497415,0.0,24.005769905076395,False,True,False
5,2,0,32.56149298848311,41.09787383088347,0.0,0,0.4092620718543208,0,1.0,0.0,29.04286111075752,True,False,True
1,1,0,30.208756725428483,55.75481617096713,0.0,0,0.39107530638172144,0,0.0,0.0,26.133642766397497,False,True,False
0,4,0,26.701517471579987,62.3245321293238,0.0,0,0.46764036120285885,0,0.12266064661901899,0.0,23.6331732322844,True,False,False
22,0,0,26.267331491064056,59.419440860599394,0.0,0,0.5977230106681339,0,0.0,0.0,23.908449566492507,False,True,True
3,3,0,31.42878117432033,44.731996809206834,0.0,0,0.46225822910979386,0,0.0,1.0,28.20970876422597,True,True,False
20,0,0,19.230755552032196,68.21283341921526,0.0,0,0.8337449962344079,0,0.18277779979878417,0.0,20.044551851998662,False,False,True
15,5,1,22.502303813332123,69.22208032463979,1.0328331443552419,1,0.6073631318256452,0,1.0,0.0,27.714437349565323,True,True,False
15,1,0,22.137075540484922,80.0177903470136,0.8513324531756283,0,0.5369634615115311,0,1.0,0.0,27.30399400876799,True,False,False
9,0,0,31.861577962178192,56.95488862545973,0.002418522909004517,0,0.4122812441428369,0,0.0,1.0,32.685523248973794,True,False,False
1,5,1,29.526621737578918,49.98586363404643,0.0,0,0.3853516996410124,0,0.9068972321941008,1.0,26.07040283188538,False,True,False
2,1,0,27.294540641672878,49.054176363070006,0.0,0,0.6134303939488331,0,0.10278424204667325,0.0,23.834632646288455,False,False,True
5,5,1,33.115807693704866,39.46970735998567,0.0,0,0.47431964868667653,0,0.0,1.0,29.862764494464663,True,True,False
16,0,0,23.018333901526493,65.00289276881921,1.6892602693804342,1,0.5695763486418733,0,1.0,0.36689854272673206,26.676670341869947,False,True,False
6,2,0,30.606780595820975,39.83732085373409,0.0,0,0.5539856682987272,0,1.0,0.0,29.70269934188475,False,False,True
20,2,0,19.553974479002434,66.7,0.0,0,0.657301377650177,0,0.3492095746126609,0.0,20.569419000045304,False,False,True
12,0,0,24.950249584173722,64.73412465407941,0.6896578949267274,0,0.5017629640386896,0,1.0,1.0,29.39020655592397,True,False,False
11,4,0,28.470866922014228,60.0045094939099,0.0,0,0.6186624333793835,0,0.0,0.0,30.273603292310412,False,False,True
15,0,0,23.099694807234602,77.00486665448419,0.0,0,0.432241407637521,0,1.0,0.0,26.42829102381327,True,True,False
9,4,0,31.060441943239184,48.88176353712948,0.0,0,0.4084340262011659,0,1.0,1.0,31.637150094619976,True,True,False
13,4,0,23.119492088461428,61.34087595077029,0.0,0,0.4746027974461371,0,0.0,1.0,29.45127639369328,False,True,True
14,1,0,22.832427403150444,68.58413996499505,0.0,0,0.6322688028003961,0,0.0,0.0,26.658662197783034,False,False,True
4,6,1,34.732732921342574,46.2,0.0,0,0.43943492084835223,0,1.0,0.8383712859053862,31.23044720225465,False,True,False
12,5,1,27.804053052291547,61.08260246065126,0.0,0,0.3855506034015522,0,1.0,1.0,31.989181503526574,True,True,False
10,2,0,29.75079945318126,60.29678547017021,0.0,0,0.524570788008598,0,0.39357094034041007,0.0,30.845430250955722,False,True,True
10,2,0,30.49266714496882,53.68712412773672,1.307859891866049,0,0.5200343095802539,0,0.009197051616629648,1.0,32.84960146109661,False,True,False
10,2,0,28.580015364577562,46.818822765707175,0.3594113828535872,0,0.6469644233116545,0,0.8985284571339679,0.0,32.459573901717754,False,True,False
12,5,1,27.154166397595365,64.53649823089195,0.0,0,0.4215970389203772,0,0.6635017691080558,1.0,30.678712582897763,True,False,False
21,5,1,22.58354310869235,72.79746920807689,3.9598548962920495,0,0.7288560820507546,0,0.0,1.0,22.258144085923053,True,False,False
13,0,0,25.72953544317663,78.69446470230675,0.621002041951051,0,0.5688444428279624,0,0.0,1.0,30.210944184943372,False,True,True
0,5,1,27.11429771269905,52.968227305113224,0.0,0,0.3903323036911719,0,0.4512662106334139,0.4512662106334139,23.932061761914674,True,False,False
12,2,0,25.233951268285235,62.21620960461461,0.0,0,0.40061084717461964,0,1.0,1.0,30.35174812240517,True,True,False
6,5,1,32.51950992747068,50.048038740497404,0.0,0,0.46913244560300715,0,0.6519612595026005,0.34803874049739947,29.88125827289223,True,False,False
11,0,0,28.273608557541884,59.20844989770127,0.0,0,0.5303367437347786,0,0.7757306905394402,0.0,30.361929190960698,True,False,True
15,0,0,22.839814259404957,70.18487168853902,0.0,0,0.37595576364829825,0,0.0,0.0,27.394354649460524,True,False,False
8,2,0,32.666011861506526,57.12372490874968,3.0891411956379597,0,0.7266235629885976,0,0.7627509125031999,0.7627509125031999,31.90361412712486,True,False,True
20,0,0,20.72008536915287,59.48650075460183,0.6880923078775469,0,0.7464990950798307,0,0.3253996981592677,0.3253996981592677,21.569661437570108,True,False,True
18,5,1,22.414096662964482,73.04789484307082,0.0,0,0.6231851162240019,0,0.0,0.25350859488197586,23.93593002993691,True,False,False
9,1,0,30.3062760684188,52.710220260571674,0.0,0,0.39421879641901325,0,0.6496328990472147,0.0,31.370779244292187,True,False,False
23,4,0,25.940907991513065,60.992019132715136,0.0,0,0.7651596173456973,0,0.0,0.0,21.914323372891182,False,False,True
18,2,0,20.536304515692013,75.02444519078907,0.7709219406188386,1,0.6664345811695835,0,1.0,1.0,22.892013541431222,True,True,False
21,0,0,21.432356078171903,61.94809494967287,0.440325224597819,0,0.7836445106164207,0,0.0,0.0,21.13382591433398,False,False,True
22,1,0,26.23941562537283,67.08454803399539,0.0,0,0.45228102430348427,0,0.0,0.0,23.576386516500584,False,True,False
11,3,0,26.736322841969404,54.83228419694057,0.0,0,0.5276899336902114,0,0.0,0.0,29.491658875653272,True,False,True
18,0,0,20.431181635082506,66.90996544566796,0.0,0,0.515060809470727,0,0.7347976323182746,1.0,23.35321470704944,True,False,False
12,0,0,27.514736777725883,71.13918135808235,0.0,0,0.35861891255480377,0,1.0,0.0,29.77224715388285,True,True,False
9,0,0,29.702671134007947,52.5,0.0,0,0.42497301055475245,0,1.0,0.0,30.559522365395733,True,False,False
0,3,0,28.672129746273466,66.36759250286656,0.0,0,0.44161363856600255,0,0.6069022753332396,1.0,24.410272218037836,True,True,False
8,6,1,33.90255383547002,53.66250242138965,0.49062560534741234,0,0.6812105717704364,0,0.10795344482288671,0.0,32.93581345106494,True,True,False
6,1,0,34.22688613740027,50.06227725199452,0.0,0,0.31688504977193976,0,0.0,0.6311386259972629,31.19862377613023,True,False,False
13,5,1,27.083066034637497,66.20259434822917,0.0,0,0.4592594348229176,0,0.0,0.0,30.837987432400013,False,True,False
10,2,0,29.858507333829905,52.45026370931052,0.0,0,0.3866977819828894,0,0.5026370931051921,0.0,31.08594056320752,True,False,False
20,1,0,20.101189735748708,64.79611738079008,0.0,0,0.6939591778090421,0,1.0,0.0,21.372465645495808,True,False,True
8,5,1,30.57609605564445,49.910475228653596,0.0,0,0.5618952477134641,0,0.0,0.4925176938188639,30.802947422145035,True,False,True
9,0,0,30.768047570122018,41.17809719511922,0.0,0,0.43379089695063183,0,1.0,1.0,31.391922771338482,True,True,False
21,3,0,23.446246748004288,74.5110191538954,0.0,0,0.5454531803799373,0,0.2775478847384947,0.7224521152615053,22.854070504389924,True,True,False
2,1,0,27.26407886471333,48.1138373851656,0.0,0,0.5985921135286669,0,0.0,0.0,24.155414369339,False,False,True
12,1,0,25.527842016784273,56.66322151272178,0.0,0,0.3681671663887098,0,0.02431596643145384,0.9756840335685462,30.651519865512096,True,False,False
7,4,0,34.83560654287596,40.373602637776386,0.0,0,0.41601732979645595,0,0.6454722959071678,0.3545277040928322,33.04201000834614,False,True,False
14,3,0,22.04231518429006,70.32288932059295,0.0,0,0.46436772813181065,0,0.0,0.8228893205929511,26.672779236235048,True,False,True
3,4,0,31.132000745502317,57.93694525598829,0.0,0,0.359621301202827,0,0.9404585843529143,0.0,27.148306219903485,True,False,False
16,2,0,21.327235714620155,73.88292856139535,0.0,0,0.41930892865503877,0,0.9539285770025874,0.9539285770025874,26.167832141909567,False,True,False
10,5,1,31.831472702425653,49.14891863413227,0.0,0,0.42234054243911817,0,0.08513560977955148,0.9148643902204485,33.022481977235536,False,True,False
0,6,1,27.760501605841625,56.05968259948911,0.0,0,0.4667676176122613,0,1.0,1.0,27.760501605841625,True,True,False
7,0,0,28.828641541322167,44.29690867669422,0.0,0,0.6301002525603491,0,0.015456616528867428,0.9845433834711326,30.26472915013227,True,False,True
11,6,1,27.23447789243333,52.78566371251754,0.0,0,0.4470070802475437,0,0.07168143741227462,0.9283185625877254,31.04112681802135,True,False,False
22,5,0,24.84894321761538,74.89945780764424,0.0,0,0.551176163244711,0,0.5718158516826857,0.5718158516826857,23.079187039939104,False,True,False
19,2,0,24.823980095993363,80.71333807238254,0.0,0,0.656465410818629,0,0.0,0.033345180956330434,24.979881740823018,False,True,False
0,3,0,28.02778114822171,66.8145520091643,0.0,0,0.43285538116844813,0,0.9636199770892528,0.9636199770892528,24.119981974798176,True,False,False
7,0,0,34.69300945546736,46.20891229210757,0.0,0,0.4109351679188723,0,0.14699054453263993,0.14699054453263993,32.400570937948274,False,True,False
12,4,0,26.071834267334612,67.92944488920696,0.16227675482399528,0,0.539093328090534,0,0.2944488920695857,0.7055511079304143,29.648334667620876,True,False,False
16,3,0,21.349254886430096,74.41615636576309,0.05776465929028879,0,0.49663444799178313,0,0.6149022713980747,1.0,26.163850977286025,False,True,False
9,2,0,28.806988497817414,51.463749661331455,0.0,0,0.3030386197380897,0,0.0,0.0,31.292515291087643,True,False,False
7,3,0,34.125200557318735,43.136615598968746,0.0,0,0.33233224231453296,0,1.0,0.0,32.1109336119927,False,True,False
2,4,0,29.54338985493372,45.84915217599417,0.1661014506627815,0,0.7768300028719577,0,1.0,0.8305072533139075,25.576103612297164,True,False,True
4,1,0,32.25934220730914,46.701121136212514,0.0,0,0.34998729973420967,0,0.44319873754164985,1.0,29.524235205315566,False,True,False
11,0,0,29.22957678387588,58.27022974842314,0.0,0,0.29623821097658914,0,0.0,0.0,31.253976623021344,True,False,True
16,3,0,22.120496235115557,72.3696029796675,0.06687344473150594,0,0.4493002456189534,0,1.0,0.696029796674973,26.806699738261024,False,True,False
2,2,0,28.581079521116173,46.93089601084808,0.0,0,0.5972836994807954,0,0.570061170089365,0.570061170089365,24.290000000000003,False,False,True
1,1,0,28.96219295601329,51.594352987541534,0.0,0,0.3648745884439369,0,0.09717649377076854,0.0,26.586071369226193,False,True,False
19,6,1,23.022805203223403,71.81598843728133,3.3219422674318886,1,0.762595383015056,0,0.0,1.0,23.25631170725266,True,False,False
10,0,0,32.08214254158237,58.284086160166815,0.0,0,0.3531040226384268,0,0.009946149895736722,0.9900538501042633,32.602019637575616,False,True,False
14,2,0,22.06217731588614,79.9661596289494,1.5564479324218916,0,0.6181400840152366,0,1.0,0.14008401523652403,26.985972289550972,True,False,True
15,5,1,22.314083517381814,70.88533627810901,0.0,0,0.44406821922327583,0,1.0,0.5183296523637367,26.876388275393953,True,True,False
6,4,0,31.23583884965043,46.45094922877118,0.0,0,0.42375165489512934,0,0.0,0.8773730719279554,30.211128770362997,True,False,True
11,3,0,26.41373771366013,53.62969095905925,0.0,0,0.4455486141792031,0,0.25923138224579556,0.0,29.365561409728386,True,False,True
9,3,0,31.23546283337915,56.71208898130331,0.0,0,0.40296559905142115,0,0.697015740995268,0.0,32.415284142150085,True,True,False
15,0,0,22.908012732810313,69.97273249238582,0.0,0,0.40966898018919884,0,0.0,0.0,27.351819747715748,True,True,False
14,0,0,22.271113495707358,74.9,0.0,0,0.4927751547219058,0,0.35949115121975517,0.35949115121975517,26.329710325333597,True,False,True
22,2,0,22.687257964755723,67.44679592213224,0.0,0,0.5419731840574892,0,1.0,0.0,22.408385581694997,False,True,False
0,3,0,28.125811492264937,58.53344719116504,0.0,0,0.3512979133391115,0,0.0,0.8093611554785136,23.61776680554925,True,False,False
12,0,0,27.780639900820034,64.72910205521127,0.0037977321064163842,0,0.4102807229045393,0,0.8101133946791808,0.18988660532081925,30.94267299795932,True,True,False
4,0,0,32.22864498654236,56.046828927432045,0.0,0,0.5512424536980478,0,0.1329276814198963,1.0,28.880535926368612,False,True,True
19,1,0,22.788128829787166,71.7351570498573,0.006073161321047016,0,0.6404658451889423,0,0.9132405525564713,0.9132405525564713,24.885768854133573,False,True,False
1,1,0,30.535775278917892,57.62391248261984,0.0,0,0.4305302893961079,0,0.4886576011390622,0.4886576011390622,26.22705097629616,False,True,False
7,1,0,34.51830174995034,44.20090977681232,0.0,0,0.42903032589374396,0,1.0,1.0,32.25460702087058,False,True,False
12,3,0,26.75017048210332,54.361363856826586,0.0,0,0.39370740372509316,0,0.0,0.0,29.53698879619927,True,False,False
11,2,0,26.540479440543326,54.77995671693332,0.0,0,0.6105497475154443,0,0.35003606922223485,0.0,29.73518746658483,False,False,True
10,2,0,30.974114905234032,56.28940993682269,0.0,0,0.37249016561371145,0,0.29803312274229665,0.0,32.454861282791484,False,True,False
9,1,0,30.722288441210882,46.65915853388722,0.46951767496729957,0,0.5260954239287616,0,1.0,1.0,32.15402255463497,True,False,False
7,5,1,35.79149652781858,46.510999465818244,0.0,0,0.5376002136727027,0,0.0,0.0,32.112829148909576,False,True,False
14,4,0,22.75610750688012,60.34079225096246,0.24673646450162112,0,0.5814708182717747,0,0.0,1.0,27.745990831774353,False,False,True
15,0,0,23.154128919215964,76.43709193315205,0.10891905626558375,0,0.49997118718559075,0,1.0,0.375582952639944,26.663892967867678,True,False,False
17,3,0,19.731162481645644,73.62481444812731,0.0,0,0.5419249752485931,0,0.0,0.0,24.314539625372927,True,False,True
9,3,0,31.21409042537931,56.79520390130268,0.0,0,0.41353306745134055,0,0.578280140996174,0.0,32.33375236348404,True,True,False
10,3,0,31.516956705347557,49.796405772620325,0.0,0,0.4031629200941133,0,0.0,0.0,33.026123599686294,False,True,False
3,4,0,31.103053007380016,48.21215781994571,0.0,0,0.3641008634197613,0,1.0,0.46559801813246016,26.78083517309771,True,False,False
9,0,0,29.804808265982743,52.825586780824544,0.0,0,0.3783325614151484,0,0.4573553652924234,0.0,31.098923973748807,True,False,False
13,4,0,23.342329964819832,62.6011577529796,0.0,0,0.4415151948552767,0,0.2865412521282844,1.0,30.249551375070943,False,True,False
0,5,0,26.050883308593466,65.60475019646367,0.0,0,0.47136500130975784,0,0.0,0.0,23.581902713502625,True,False,False
0,0,0,27.5835949475128,64.90610004998781,0.07869064484274753,0,0.46066002999268596,0,0.9694997500609506,0.0,24.143624729232695,True,False,False
0,1,0,28.424108300762416,48.588795543375234,0.0,0,0.3830746963774984,0,0.0,0.0,23.55402428980013,True,False,False
7,1,0,34.88131262793882,44.006439663604205,0.0,0,0.4225479887868068,0,1.0,1.0,31.98234886237922,False,True,False
2,5,1,29.153458925355668,50.81232409039915,0.0,0,0.6140095320705632,0,0.0,0.0,24.453458925355665,False,False,True
13,4,0,27.398138625895655,63.601648410121506,0.0,0,0.42626374561944125,0,1.0,1.0,30.91870652984989,False,True,False
5,2,0,32.23288215678246,44.13442971796164,0.0,0,0.47966919120657653,0,1.0,0.47775673994519563,29.97732449744365,True,False,True
4,4,0,34.97609400438171,46.876007736281665,0.23920670477744477,0,0.47386246271633065,0,0.0,0.0,29.57699720634273,False,True,True
14,0,0,22.26611346714918,74.53310425325537,0.0,0,0.5217996781330588,0,0.0,0.0,26.22298922981248,True,False,True
3,1,0,32.04527466583456,39.1114452379095,0.0,0,0.386461490491421,0,0.37710952418099974,0.6228904758190003,28.390853062688436,True,True,False
12,3,0,27.0431722028005,58.07197880250935,0.02219034089837968,0,0.3972515187834482,0,0.085347464993768,1.0,31.04955437791719,True,True,False
2,5,0,25.833519313592973,43.88605419620699,2.7785725569759796,0,0.7798031138042086,0,0.0,0.0516817211686077,22.706762380263104,False,False,True
18,6,1,22.124983258949097,74.27821916841134,0.0,0,0.5351617954731118,0,0.468645368431852,0.531354631568148,24.340673246650933,True,False,False
12,0,0,26.609009716745703,62.74311082974585,0.0,0,0.3864168497148229,0,0.4593648783898935,1.0,29.510600126614367,True,False,False
15,2,0,23.400642524625447,75.6812850492509,0.10514532856552009,0,0.43280621629997884,0,1.0,0.36257009850179345,28.040997813161145,True,False,False
7,1,0,34.82587810075919,48.673908666277335,0.0,0,0.4362655806989809,0,1.0,1.0,32.514942802291,False,True,False
